"job_id","job_title","job_country","job_schedule_type","salary_year_avg","company_name","skills"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","aws"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","azure"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","databricks"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","excel"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","jupyter"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","pandas"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","power bi"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","powerpoint"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","pyspark"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","python"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","r"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","sql"
552322,"Associate Director- Data Insights","United States","Full-time","255829.5","AT&T","tableau"
99305,"Data Analyst, Marketing","United States","Full-time","232423.0","Pinterest Job Advertisements","hadoop"
99305,"Data Analyst, Marketing","United States","Full-time","232423.0","Pinterest Job Advertisements","python"
99305,"Data Analyst, Marketing","United States","Full-time","232423.0","Pinterest Job Advertisements","r"
99305,"Data Analyst, Marketing","United States","Full-time","232423.0","Pinterest Job Advertisements","sql"
99305,"Data Analyst, Marketing","United States","Full-time","232423.0","Pinterest Job Advertisements","tableau"
1021647,"Data Analyst (Hybrid/Remote)","United States","Full-time","217000.0","Uclahealthcareers","crystal"
1021647,"Data Analyst (Hybrid/Remote)","United States","Full-time","217000.0","Uclahealthcareers","flow"
1021647,"Data Analyst (Hybrid/Remote)","United States","Full-time","217000.0","Uclahealthcareers","oracle"
1021647,"Data Analyst (Hybrid/Remote)","United States","Full-time","217000.0","Uclahealthcareers","sql"
1021647,"Data Analyst (Hybrid/Remote)","United States","Full-time","217000.0","Uclahealthcareers","tableau"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","excel"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","gitlab"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","go"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","numpy"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","pandas"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","python"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","snowflake"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","sql"
168310,"Principal Data Analyst (Remote)","United States","Full-time","205000.0","SmartAsset","tableau"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","atlassian"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","aws"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","azure"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","bitbucket"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","confluence"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","jenkins"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","jira"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","oracle"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","power bi"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","python"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","sap"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","snowflake"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","sql"
731368,"Director, Data Analyst - HYBRID","United States","Full-time","189309.0","Inclusively","tableau"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","atlassian"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","bitbucket"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","confluence"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","git"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","jira"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","python"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","r"
310660,"Principal Data Analyst, AV Performance Analysis","United States","Full-time","189000.0","Motional","sql"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","excel"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","gitlab"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","go"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","numpy"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","pandas"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","python"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","snowflake"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","sql"
1749593,"Principal Data Analyst","United States","Full-time","186000.0","SmartAsset","tableau"
387860,"ERM Data Analyst","United States","Full-time","184000.0","Get It Recruit - Information Technology","python"
387860,"ERM Data Analyst","United States","Full-time","184000.0","Get It Recruit - Information Technology","r"
387860,"ERM Data Analyst","United States","Full-time","184000.0","Get It Recruit - Information Technology","sql"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Sudan","Contractor","170000.0","Kelly Science, Engineering, Technology & Telecom","azure"
1352513,"REMOTE Director of Data Analytics","United States","Full-time","170000.0","A-Line Staffing Solutions","azure"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Sudan","Contractor","170000.0","Kelly Science, Engineering, Technology & Telecom","databricks"
1781684,"DTCC Data Analyst","United States","Full-time","170000.0","Robert Half","excel"
1781684,"DTCC Data Analyst","United States","Full-time","170000.0","Robert Half","go"
1781684,"DTCC Data Analyst","United States","Full-time","170000.0","Robert Half","java"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Sudan","Contractor","170000.0","Kelly Science, Engineering, Technology & Telecom","power bi"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Sudan","Contractor","170000.0","Kelly Science, Engineering, Technology & Telecom","python"
1352513,"REMOTE Director of Data Analytics","United States","Full-time","170000.0","A-Line Staffing Solutions","python"
1352513,"REMOTE Director of Data Analytics","United States","Full-time","170000.0","A-Line Staffing Solutions","sql"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Sudan","Contractor","170000.0","Kelly Science, Engineering, Technology & Telecom","sql"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","excel"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","looker"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","python"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","r"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","sql"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","swift"
1525451,"Manager, Data Analyst","United States","Full-time","167000.0","Uber","tableau"
1246069,"Data Analyst","United Kingdom","Full-time","165000.0","Plexus Resource Solutions","aws"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","looker"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","matlab"
1246069,"Data Analyst","United Kingdom","Full-time","165000.0","Plexus Resource Solutions","mysql"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","pandas"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","python"
1246069,"Data Analyst","United Kingdom","Full-time","165000.0","Plexus Resource Solutions","python"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","r"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","sas"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","sas"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","sql"
712473,"Data Analyst","United States","Full-time","165000.0","Get It Recruit - Information Technology","tableau"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","United States","Full-time","163500.0","CEDARS-SINAI","crystal"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","United States","Full-time","163500.0","CEDARS-SINAI","go"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","United States","Full-time","163500.0","CEDARS-SINAI","sas"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","United States","Full-time","163500.0","CEDARS-SINAI","sas"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","United States","Full-time","163500.0","CEDARS-SINAI","tableau"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","airflow"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","aws"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","azure"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","cognos"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","couchbase"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","databricks"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","linux"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","mysql"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","oracle"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","postgresql"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","pyspark"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","python"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","r"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","redshift"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","scala"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","snowflake"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","sql"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","ssis"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","tableau"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","visio"
918213,"Senior - Data Analyst","United States","Full-time","160515.0","DIRECTV","watson"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","azure"
783771,"SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","United States","Full-time","160000.0","Robert Half","java"
475626,"Principal Data Analyst","Canada","Full-time","160000.0","Realtime Recruitment","looker"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","power bi"
475626,"Principal Data Analyst","Canada","Full-time","160000.0","Realtime Recruitment","power bi"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","python"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","r"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","sas"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","sas"
475626,"Principal Data Analyst","Canada","Full-time","160000.0","Realtime Recruitment","snowflake"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","sql"
783771,"SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","United States","Full-time","160000.0","Robert Half","sql"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","sql server"
182813,"Principal Data Analyst","United States","Full-time","160000.0","Get It Recruit - Information Technology","ssrs"
485388,"System Data Analyst","United States","","157500.0","Edgewater Federal Solutions, Inc.","go"
485388,"System Data Analyst","United States","","157500.0","Edgewater Federal Solutions, Inc.","oracle"
266799,"Applied Scientist - Maps","United States","Full-time","157500.0","Uber","python"
266799,"Applied Scientist - Maps","United States","Full-time","157500.0","Uber","r"
266799,"Applied Scientist - Maps","United States","Full-time","157500.0","Uber","spark"
266799,"Applied Scientist - Maps","United States","Full-time","157500.0","Uber","sql"
485388,"System Data Analyst","United States","","157500.0","Edgewater Federal Solutions, Inc.","sql"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","datarobot"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","looker"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","python"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","r"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","sql"
25761,"Data Analyst - Remote","","Full-time","155485.5","CaptivateIQ","tableau"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","airflow"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","c++"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","hadoop"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","java"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","python"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","redshift"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","scala"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","snowflake"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","spark"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","sql"
105157,"Lead Data Analyst","United States","Full-time","155000.0","Motion Recruitment","tableau"
795614,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","excel"
565646,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","excel"
565646,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","hadoop"
795614,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","hadoop"
565646,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","looker"
795614,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","looker"
565646,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","sql"
795614,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","sql"
795614,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","tableau"
565646,"Staff Business Data Analyst (Remote U.S. OK)","United States","Full-time","152625.0","Zscaler","tableau"
540057,"Lead Data Analyst, Growth (Remote)","United States","Full-time","152500.0","Rocket Money","looker"
540057,"Lead Data Analyst, Growth (Remote)","United States","Full-time","152500.0","Rocket Money","sql"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","alteryx"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","databricks"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","go"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","r"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","sql"
72957,"Management & Program Analyst (Data Analytics)","United States","Full-time and Part-time","152221.5","US Patent and Trademark Office","tableau"
456042,"Data Analyst","United States","Full-time","151500.0","Get It Recruit - Healthcare","python"
456042,"Data Analyst","United States","Full-time","151500.0","Get It Recruit - Healthcare","r"
456042,"Data Analyst","United States","Full-time","151500.0","Get It Recruit - Healthcare","sql"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","excel"
73304,"Mid-Level Data Analyst","United States","Full-time","150000.0","Patterned Learning AI","excel"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","hadoop"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","nosql"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","oracle"
73304,"Mid-Level Data Analyst","United States","Full-time","150000.0","Patterned Learning AI","sheets"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","sql"
73304,"Mid-Level Data Analyst","United States","Full-time","150000.0","Patterned Learning AI","sql"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","tableau"
73304,"Mid-Level Data Analyst","United States","Full-time","150000.0","Patterned Learning AI","tableau"
591850,"Mid-Level Data BI Analyst","United States","Full-time","150000.0","Patterned Learning AI","vba"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","db2"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","excel"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","hadoop"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","microstrategy"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","nosql"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","oracle"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","python"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","r"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","spss"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","sql"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","tableau"
1402149,"Lead Data Analyst - Retirement Product Management","United States","Full-time","148238.5","Edward Jones","vba"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","excel"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","hadoop"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","python"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","sas"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","sas"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","snowflake"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","sql"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","ssis"
1694004,"Manager - Data Analyst","United States","Full-time","147285.0","EXL Service","t-sql"
479485,"Data Analyst","United States","Full-time","145000.0","Level","aws"
479485,"Data Analyst","United States","Full-time","145000.0","Level","bigquery"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","c++"
479485,"Data Analyst","United States","Full-time","145000.0","Level","elasticsearch"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","excel"
1329162,"Data Analyst - up to 160K+","United States","Full-time","145000.0","Hire With Jarvis","excel"
479485,"Data Analyst","United States","Full-time","145000.0","Level","gcp"
479485,"Data Analyst","United States","Full-time","145000.0","Level","golang"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","java"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","javascript"
479485,"Data Analyst","United States","Full-time","145000.0","Level","kubernetes"
479485,"Data Analyst","United States","Full-time","145000.0","Level","looker"
479485,"Data Analyst","United States","Full-time","145000.0","Level","pandas"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","power bi"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","power bi"
1329162,"Data Analyst - up to 160K+","United States","Full-time","145000.0","Hire With Jarvis","power bi"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","python"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","python"
479485,"Data Analyst","United States","Full-time","145000.0","Level","python"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","qlik"
479485,"Data Analyst","United States","Full-time","145000.0","Level","r"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","r"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","r"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","sas"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","sas"
479485,"Data Analyst","United States","Full-time","145000.0","Level","scikit-learn"
479485,"Data Analyst","United States","Full-time","145000.0","Level","sql"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","sql"
1329162,"Data Analyst - up to 160K+","United States","Full-time","145000.0","Hire With Jarvis","sql"
712558,"Data Scientist Analyst","United States","Full-time","145000.0","ALTA IT Services","tableau"
1329162,"Data Analyst - up to 160K+","United States","Full-time","145000.0","Hire With Jarvis","tableau"
405581,"Data Analyst","United States","Full-time","145000.0","CyberCoders","tableau"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","excel"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","looker"
149006,"People Data Analyst","United States","Full-time","140500.0","Insight Global","oracle"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","python"
149006,"People Data Analyst","United States","Full-time","140500.0","Insight Global","python"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","r"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","sql"
149006,"People Data Analyst","United States","Full-time","140500.0","Insight Global","sql"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","swift"
1090975,"Data Analyst","United States","Full-time","140500.0","Uber","tableau"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","United States","Full-time","140000.0","IT Pros","bigquery"
208403,"Data Manager","United States","Full-time","140000.0","Insight Global","nosql"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","United States","Full-time","140000.0","IT Pros","power bi"
1049000,"Sr. Data Analyst","United States","Full-time","140000.0","Sisense","python"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","United States","Full-time","140000.0","IT Pros","qlik"
1049000,"Sr. Data Analyst","United States","Full-time","140000.0","Sisense","r"
1049000,"Sr. Data Analyst","United States","Full-time","140000.0","Sisense","snowflake"
1049000,"Sr. Data Analyst","United States","Full-time","140000.0","Sisense","sql"
1300702,"Data Analyst (Product Data Analyst)","Sudan","Full-time","139000.0","Revolut","c++"
1300702,"Data Analyst (Product Data Analyst)","Sudan","Full-time","139000.0","Revolut","java"
1300702,"Data Analyst (Product Data Analyst)","Sudan","Full-time","139000.0","Revolut","python"
1300702,"Data Analyst (Product Data Analyst)","Sudan","Full-time","139000.0","Revolut","scala"
1300702,"Data Analyst (Product Data Analyst)","Sudan","Full-time","139000.0","Revolut","sql"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","hadoop"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","javascript"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","nosql"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","phoenix"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","snowflake"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","sql"
388392,"Digital Marketing Data Analyst (Hybrid)","United States","Full-time","138640.0","United Services Automobile Association","tableau"
1482852,"Data Analyst","Greece","Full-time","138500.0","Overmind","python"
1482852,"Data Analyst","Greece","Full-time","138500.0","Overmind","sql"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","azure"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","dax"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","nosql"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","power bi"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","sql"
350382,"Lead I - Power BI Data Analyst","United States","Full-time","138000.0","Get It Recruit - Information Technology","sql server"
835092,"Secret Data Analyst Remote / Telecommute Jobs","United States","Contractor","137500.0","Insight Global, Inc.","sharepoint"
740073,"Data Analytics Manager","Namibia","Full-time","137000.0","WhiteCrow","excel"
740073,"Data Analytics Manager","Namibia","Full-time","137000.0","WhiteCrow","powerpoint"
777802,"Lead Data Analyst / SQL Developer","United States","Full-time","135000.0","Robert Half","c"
1326467,"Data Analyst","United States","Full-time","135000.0","EPIC Brokers","excel"
479965,"Data Analyst","United States","Full-time","135000.0","InvestM Technology LLC","excel"
777802,"Lead Data Analyst / SQL Developer","United States","Full-time","135000.0","Robert Half","go"
479965,"Data Analyst","United States","Full-time","135000.0","InvestM Technology LLC","power bi"
513988,"Data Analyst - Advanced Analytics","United States","Full-time","135000.0","Get It Recruit - Hospitality","python"
777802,"Lead Data Analyst / SQL Developer","United States","Full-time","135000.0","Robert Half","python"
513988,"Data Analyst - Advanced Analytics","United States","Full-time","135000.0","Get It Recruit - Hospitality","r"
513988,"Data Analyst - Advanced Analytics","United States","Full-time","135000.0","Get It Recruit - Hospitality","sas"
513988,"Data Analyst - Advanced Analytics","United States","Full-time","135000.0","Get It Recruit - Hospitality","sas"
777802,"Lead Data Analyst / SQL Developer","United States","Full-time","135000.0","Robert Half","sql"
513988,"Data Analyst - Advanced Analytics","United States","Full-time","135000.0","Get It Recruit - Hospitality","sql"
479965,"Data Analyst","United States","Full-time","135000.0","InvestM Technology LLC","sql"
777802,"Lead Data Analyst / SQL Developer","United States","Full-time","135000.0","Robert Half","sql server"
262837,"Quantitative Scientist (Remote)","United States","Full-time","132500.0","Osmind","python"
990420,"Data Insights Analyst III","United States","Full-time","132500.0","Get It Recruit - Information Technology","python"
311931,"Data Analyst III","United States","Full-time","132500.0","SoftDev Incorporated","python"
311931,"Data Analyst III","United States","Full-time","132500.0","SoftDev Incorporated","r"
262837,"Quantitative Scientist (Remote)","United States","Full-time","132500.0","Osmind","r"
990420,"Data Insights Analyst III","United States","Full-time","132500.0","Get It Recruit - Information Technology","r"
311931,"Data Analyst III","United States","Full-time","132500.0","SoftDev Incorporated","sheets"
311931,"Data Analyst III","United States","Full-time","132500.0","SoftDev Incorporated","sql"
262837,"Quantitative Scientist (Remote)","United States","Full-time","132500.0","Osmind","sql"
990420,"Data Insights Analyst III","United States","Full-time","132500.0","Get It Recruit - Information Technology","sql"
990420,"Data Insights Analyst III","United States","Full-time","132500.0","Get It Recruit - Information Technology","tableau"
447569,"Lead Data Analyst","United States","Full-time","130000.0","Kforce Technology Staffing","aws"
92703,"Sr. Data Analyst","United States","Full-time","130000.0","Launch Consulting Group","aws"
92703,"Sr. Data Analyst","United States","Full-time","130000.0","Launch Consulting Group","azure"
447569,"Lead Data Analyst","United States","Full-time","130000.0","Kforce Technology Staffing","databricks"
92703,"Sr. Data Analyst","United States","Full-time","130000.0","Launch Consulting Group","dax"
92703,"Sr. Data Analyst","United States","Full-time","130000.0","Launch Consulting Group","excel"
